"삼성전자  DDR4 8G PC4-17000 ECC/REG(정품),삼성전자,DDR4,서버용,1ea,미포함,8GB,,"
"킹스톤  DDR4 16G PC4-17000,킹스톤,DDR4,PC용,1ea,미포함,16GB,2,133MHz,1.20V"
"삼성전자  DDR3 8G PC3-12800 ECC/REG LP(정품),삼성전자,DDR3,서버용,1ea,포함,8GB,1,600MHz,"
"PATRIOT  DDR4 32G PC4-21300 CL15 VIPER XTREME (8Gx4),PATRIOT,DDR4,PC용,4ea,포함,32GB,2,666MHz,"
"PATRIOT  DDR4 16G PC4-22400 CL16 VIPER XTREME (4Gx4),PATRIOT,DDR4,PC용,4ea,포함,16GB,2,800MHz,"
"삼성전자  노트북 DDR3 1G PC3-10600(정품),삼성전자,DDR3,노트북용,1ea,미포함,1GB,1,333MHz,"
"삼성전자  DDR3 1G PC3-10600(정품),삼성전자,DDR3,PC용,1ea,미포함,1GB,1,333MHz,1.50V"
"삼성전자  DDR4 8G PC4-17000 ECC(정품),삼성전자,DDR4,서버용,1ea,미포함,8GB,,"
"PATRIOT  DDR4 16G PC4-19200 CL15 VIPER XTREME (4Gx4),PATRIOT,DDR4,PC용,4ea,포함,16GB,2,400MHz,1.20V"
"PATRIOT  DDR4 32G PC4-22400 CL16 VIPER XTREME (8Gx4),PATRIOT,DDR4,PC용,4ea,포함,32GB,2,800MHz,"
"삼성전자  DDR3 8G PC3-12800 ECC(정품),삼성전자,DDR3,서버용,1ea,포함,8GB,1,600MHz,"
"삼성전자  노트북 DDR3 2G PC3-10600(병행수입),삼성전자,DDR3,노트북용,1ea,미포함,2GB,1,333MHz,"
"삼성전자  노트북 DDR4 8G PC4-17000(병행수입),삼성전자,DDR4,노트북용,1ea,미포함,8GB,2,133MHz,"
"삼성전자  DDR3 4G PC3-12800 ECC(정품),삼성전자,DDR3,서버용,1ea,미포함,4GB,1,600MHz,"
"삼성전자  DDR3 2G PC3-10600(병행수입),삼성전자,DDR3,PC용,1ea,미포함,2GB,1,333MHz,1.50V"
"G.SKILL  DDR4 16G PC4-22400 CL16 RIPJAWS4 RR (4Gx4),G.SKILL,DDR4,PC용,4ea,포함,16GB,2,800MHz,1.20V"
"G.SKILL  DDR4 8G PC4-21300 CL15 RIPJAWS VR (4Gx2),G.SKILL,DDR4,PC용,2ea,포함,8GB,2,666MHz,1.20V"
"G.SKILL  DDR4 16G PC4-21300 CL15 RIPJAWS4 RR (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,2,666MHz,1.20V"
"삼성전자  DDR3 1G PC3-8500(정품),삼성전자,DDR3,PC용,1ea,,1GB,1.066GHz,1.50V"
"G.SKILL  DDR4 16G PC4-22400 RIPJAWS VRB (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,2,800MHz,1.25V"
"G.SKILL  DDR4 8G PC4-24000 CL15 RIPJAWS VR (4Gx2),G.SKILL,DDR4,PC용,2ea,포함,8GB,3,000MHz,1.35V"
"G.SKILL  DDR4 16G PC4-21300 CL15 RIPJAWS4 RR (4Gx4),G.SKILL,DDR4,PC용,4ea,포함,16GB,2,666MHz,1.20V"
