"퍼스트큐브씨앤씨  First CUBE 620GX V2.3 LED,퍼스트큐브씨앤씨,ATX 파워,정격 300W,표기 620W,20핀+4핀,120mm 팬,O,,,,,"
"KRAFT KOREA  KT-500T,KRAFT KOREA,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"VOLT  Light 600SE V2.0 Safety Black,VOLT,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"퍼스트큐브씨앤씨  First CUBE 6000 Platinum,퍼스트큐브씨앤씨,ATX 파워,정격 400W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"VOLT  600V-KC,VOLT,ATX 파워,정격 230W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"WEED  W600ZB6P,WEED,ATX 파워,정격 230W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"WEED  W500-ORIGIN REAL,WEED,ATX 파워,정격 500W,표기 500W,20핀+4핀,120mm 팬,O,,,O,,"
"EPITECH ENERGY OPTIMUS IceQ 450MK,EPITECH,M-ATX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"이도디스플레이 Q-STAR TFX450T,이도디스플레이,TFX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"대양케이스  OCEAN OC-600G,대양케이스,ATX 파워,정격 400W,표기 600W,24핀 전용,120mm 팬,O,,,,,"
"WEED  W600-ORIGIN REAL,WEED,ATX 파워,정격 600W,표기 600W,20핀+4핀,120mm 팬,O,,,O,,"
"퍼스트큐브씨앤씨  First CUBE M500GS V2.3 Sliver,퍼스트큐브씨앤씨,M-ATX 파워,정격 230W,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"Bestone  SK-III 600W REAL,Bestone,ATX 파워,정격 600W,,20핀+4핀,120mm 팬,O,,,,,"
"Bestone  SK-II 500SA V2,Bestone,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"퍼스트큐브씨앤씨  MAX 400W v2.3,퍼스트큐브씨앤씨,ATX 파워,정격 400W,표기 400W,20핀+4핀,120mm 팬,O,,,,,"
"BABEL  Classic M450 V2.3 Silverbel Series,BABEL,M-ATX 파워,정격 230W,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"Enermax  NAXN Adv ETL650AWT,Enermax,ATX 파워,정격 650W,표기 650W,20핀+4핀,,O,,,O,,O"
"케이씨커머스 ANYZEN AT-500E,케이씨커머스,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"오존컴퍼니  MVP A600ZW-KC 벌크,오존컴퍼니,ATX 파워,정격 230W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"ares  Akira 500AK,ares,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"ABL  ABSL 960GT PFC,ABL,ATX 파워,정격 300W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"퍼스트큐브씨앤씨  First CUBE 620GX V2.3,퍼스트큐브씨앤씨,ATX 파워,정격 300W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"빅스컴  SOLID Light 600SE V2.0 Safety Black 벌크,빅스컴,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"BABEL  Classic TFX450 V2.3 Blackbel Series,BABEL,TFX 파워,정격 230W,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"퍼스트큐브씨앤씨  First CUBE 600GS V2.3,퍼스트큐브씨앤씨,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"퍼스트큐브씨앤씨  First CUBE 550GX V2.3,퍼스트큐브씨앤씨,ATX 파워,정격 250W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"퍼스트큐브씨앤씨  First CUBE 600GX V2.3,퍼스트큐브씨앤씨,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"POWEREX  PRIME 500W 벌크,POWEREX,ATX 파워,정격 500W,,20핀+4핀,120mm 팬,O,,,O,,"
"AONE  TFX-450P KC,AONE,TFX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"세븐팀  ST-500PAT 80PLUS BRONZE,세븐팀,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,O,,,O,,"
"퍼스트큐브씨앤씨  First CUBE 600GX V2.3 LED,퍼스트큐브씨앤씨,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"ares  Akira 500BK Plus,ares,ATX 파워,정격 230W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"+PLUS  GT-400LP 벌크,+PLUS,TFX 파워,,표기 400W,20핀+4핀,80mm 팬,,,O,,,"
"KRAFT KOREA  KT-600T,KRAFT KOREA,ATX 파워,,표기 600W,20핀+4핀,140mm 팬,O,,,,,"
"뉴젠테크  NAMAN M500 Silver,뉴젠테크,M-ATX 파워,,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"WEED  W400-MW,WEED,M-ATX 파워,정격 200W,표기 400W,20핀+4핀,80mm 팬,,,O,,,"
"+PLUS  ATX PLUS GT-5000L 벌크,+PLUS,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"NOFAN  P-500A,NOFAN,ATX 파워,정격 500W,표기 500W,20핀+4핀,,O,,,O,,O"
"퍼스트큐브씨앤씨  First CUBE 6000 Premium,퍼스트큐브씨앤씨,ATX 파워,정격 350W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"Bestone  SK-II 600GT V2,Bestone,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"ares  Akira 500BK Plus UP,ares,ATX 파워,정격 250W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"잘만  Wattbit 500W 83+,잘만,ATX 파워,정격 500W,,20핀+4핀,120mm 팬,O,,,,,"
"제이씨현  UDEA TANK500A,제이씨현,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"Bestone  SK-III 500W REAL,Bestone,ATX 파워,정격 500W,,20핀+4핀,120mm 팬,O,,,,,"
"Bestone  SK-II 600SA V2,Bestone,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"세븐팀  ST-600PAT 80PLUS BRONZE,세븐팀,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,O,,"
"Bestone  SK-II 450TFX V2,Bestone,TFX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"뉴젠테크  NAMAN 600SE Silver,뉴젠테크,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"ABL  ABSL 950GT PFC,ABL,ATX 파워,정격 250W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"KRAFT KOREA  KT-TFX-400,KRAFT KOREA,TFX 파워,,표기 400W,20핀+4핀,80mm 팬,,,O,,,"
"세븐팀  ST-450PAP,세븐팀,ATX 파워,,표기 450W,20핀+4핀,120mm 팬,O,,,O,,"
"케이씨커머스 ANYZEN AN-600KC,케이씨커머스,ATX 파워,정격 400W,표기 600W,20핀+4핀,120mm 팬,O,,,O,,"
"Bestone  SK-III 600PRO V2.3 벌크,Bestone,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,O,,"
"퍼스트큐브씨앤씨  First CUBE 450 TFX,퍼스트큐브씨앤씨,TFX 파워,정격 200W,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"ABL  ABSL 960GT PFC OC,ABL,ATX 파워,정격 350W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"뉴젠테크  NAMAN 600SE Black,뉴젠테크,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"BABEL  Pro 650K Double Forward V2.31 Silverbel Series,BABEL,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"Bestone  SK-III 600PRO V2.3,Bestone,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,O,,"
"Bestone  SK-II 600SA V2 벌크,Bestone,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"WEED  W660S,WEED,ATX 파워,정격 230W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"ares  Akira 700AK Plus UP,ares,ATX 파워,정격 350W,표기 700W,20핀+4핀,120mm 팬,O,,,,,"
"Bestone  SK-II M500DM V2 벌크,Bestone,M-ATX 파워,,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"빅스컴  SOLID Light M500S(KC) v2.3 Silver,빅스컴,M-ATX 파워,정격 230W,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"EPITECH ENERGY OPTIMUS DRON M450,EPITECH,M-ATX 파워,정격 230W,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"Bestone  SK-II M500DM V2,Bestone,M-ATX 파워,,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"빅스컴  SOLID 600S(KC),빅스컴,ATX 파워,정격 230W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"Bestone  SK-II M500S,Bestone,M-ATX 파워,,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"REX COOL  SILENT X-600,REX COOL,ATX 파워,정격 600W,,20핀+4핀,120mm 팬,O,,,O,,"
"BM POWER  BM-600i,BM POWER,ATX 파워,정격 230W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"Bestone  SK-II 450TFX V2 벌크,Bestone,TFX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"ares  Akira 500AK Plus,ares,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"케이씨커머스 ANYZEN AT-600N,케이씨커머스,ATX 파워,정격 230W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"BABEL  DOM 600EX V2.3 Silverbel Series,BABEL,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"BM POWER  BM-600D,BM POWER,ATX 파워,정격 200W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"POWEREX  BLACKQ II 500W 80PLUS(벌크),POWEREX,ATX 파워,정격 500W,표기 500W,20핀+4핀,120mm 팬,O,,,O,,O"
"이도디스플레이 Q-STAR 600SL KC 벌크,이도디스플레이,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"ares  Akira 600AK Plus UP,ares,ATX 파워,정격 230W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  450TFX KC,HOPELY,TFX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"BM POWER  BM-600D 벌크,BM POWER,ATX 파워,정격 200W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"EPITECH ENERGY OPTIMUS Mach II 600K V2.3,EPITECH,ATX 파워,정격 600W,표기 600W,20핀+4핀,120mm 팬,O,,,O,,"
"Bestone  SK-II M450S 벌크,Bestone,M-ATX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"ALPHA  500PW VER 2.3,ALPHA,ATX 파워,정격 230W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"HOPELY  600MB KC,HOPELY,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"ares  Akira 600AK,ares,ATX 파워,정격 200W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"ONE-POWER  K-450(KC) 벌크,ONE-POWER,ATX 파워,,표기 450W,20핀+4핀,120mm 팬,,,O,,,"
"뉴젠테크  NAMAN 600N Silver,뉴젠테크,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  M500SE KC,HOPELY,M-ATX 파워,,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"PowerFul  P-FUL AW450T,PowerFul,TFX 파워,정격 200W,표기 450W,20핀+4핀,80mm 팬,O,,,,,"
"Bestone  SK-II 600GT V2 벌크,Bestone,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"BM POWER  BM-600i 벌크,BM POWER,ATX 파워,정격 230W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"세븐팀  ST-300FUB 80PLUS BRONZE,세븐팀,TFX 파워,,표기 300W,20핀+4핀,40mm,,,O,O,,O"
"ares  Akira 600BK,ares,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"ares  Akira 600BK Plus,ares,ATX 파워,정격 300W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"케이씨커머스 ANYZEN AT-500A,케이씨커머스,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"+CORONE  5000A(KC) 벌크,+CORONE,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"세븐팀  ST-700PAT 80PLUS BRONZE,세븐팀,ATX 파워,,표기 700W,20핀+4핀,120mm 팬,O,,,O,,O"
"BM POWER  BM-600iX,BM POWER,ATX 파워,정격 200W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"대양코퍼레이션  AURORA A6 600,대양코퍼레이션,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"ALPHA  M450 Ver2.3,ALPHA,M-ATX 파워,정격 230W,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"PowerFul  P-Ful PF500PN,PowerFul,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"+CORONE  4500L(KC) 벌크,+CORONE,ATX 파워,,표기 450W,20핀+4핀,120mm 팬,,,O,,,"
"케이씨컴 아이리스 600PM V2.3 Green IC 벌크,케이씨컴,ATX 파워,정격 400W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"에즈윈아이피씨  ENP-7160SH 80PLUS GOLD,에즈윈아이피씨,SFX 파워,정격 600W,,20핀+4핀,80mm 팬,O,,,O,,O"
"+CORONE  6000A(KC) 벌크,+CORONE,ATX 파워,,표기 600W,20핀+4핀,140mm,O,,,,,"
"케이씨컴 아이리스 500Si 벌크,케이씨컴,ATX 파워,정격 230W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"BM POWER  BM-600X,BM POWER,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"Bestone  SK-II M500S 벌크,Bestone,M-ATX 파워,,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"ICE-MAN ICE-MAN M500W V2.2,ICE-MAN,M-ATX 파워,정격 250W,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"케이씨컴 아이리스 600SI V2.3 벌크,케이씨컴,ATX 파워,정격 300W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"BM POWER  BM-500D 벌크,BM POWER,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"BM POWER  BM-600iX 벌크,BM POWER,ATX 파워,정격 200W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"REX COOL  RC Gaming 600,REX COOL,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"케이씨커머스 ANYZEN AT-600Y,케이씨커머스,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"빅스컴  SOLID Light 600SE V2.0 Safety Black,빅스컴,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"ares  Akira 500AK Plus UP,ares,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"뉴젠테크  NAMAN 600N,뉴젠테크,ATX 파워,,600W,20핀+4핀,120mm 팬,O,,,,,"
"케이씨커머스 ANYZEN AN-500KC,케이씨커머스,ATX 파워,정격 300W,표기 500W,20핀+4핀,120mm 팬,O,,,O,,"
"케이씨컴 아이리스 TFX450S 벌크,케이씨컴,TFX 파워,정격 200W,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"+CORONE  TFX-4000T(KC),+CORONE,TFX 파워,,표기 400W,20핀+4핀,80mm 팬,O,,,,,"
"BM POWER  BM-600X 벌크,BM POWER,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"케이씨커머스 ANYZEN AZ-600,케이씨커머스,ATX 파워,정격 200W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"VOLT  550SE V2.3 Black 6PIN 벌크,VOLT,ATX 파워,,표기 550W,20핀+4핀,120mm 팬,,,O,,,"
"ares  Akira 600AK Plus,ares,ATX 파워,정격 200W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"케이씨컴 아이리스 500HS V2.3 블랙 벌크,케이씨컴,ATX 파워,정격 300W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"COUGAR  FXT 300TZ,COUGAR,ATX 파워,정격 300W,표기 300W,20핀+4핀,120mm 팬,,,O,,,"
"VOLT  6500PB,VOLT,ATX 파워,정격 400W,표기 650W,20핀+4핀,120mm 팬,O,,,,,"
"케이씨컴 아이리스 500SE V2.2 벌크,케이씨컴,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"대양코퍼레이션  AURORA A3 500,대양코퍼레이션,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"대양코퍼레이션  AURORA A5 500,대양코퍼레이션,ATX 파워,정격 230W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"+PLUS  GT-400LP,+PLUS,TFX 파워,,표기 400W,20핀+4핀,80mm 팬,,,O,,,"
"GSI  DOHICH MT-450,GSI,M-ATX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"에스제이디지텍  TRON KC-500ZP,에스제이디지텍,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"이도디스플레이 Q-STAR 600HQ KC 벌크,이도디스플레이,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,,,"
"BM POWER  BM-500D,BM POWER,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"COUGAR  FXT 500TZ,COUGAR,ATX 파워,정격 500W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"케이씨커머스 ANYZEN AT-600A,케이씨커머스,ATX 파워,정격 200W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"에스제이디지텍  TRON KC-600ZW,에스제이디지텍,ATX 파워,정격 250W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"GSI  DOHICH VT-600 PLUS,GSI,ATX 파워,정격 350W,,20핀+4핀,120mm 팬,O,,,,,"
"+PLUS  ATX GT-5000S 벌크,+PLUS,ATX 파워,,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"HOPELY  500A,HOPELY,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"REX COOL  SILENT X-500,REX COOL,ATX 파워,정격 500W,,20핀+4핀,120mm 팬,O,,,O,,"
"REX COOL  SILENT HS4-600,REX COOL,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,O,,"
"VOLT  550SE V2.3 Black 6PIN,VOLT,ATX 파워,,표기 550W,20핀+4핀,120mm 팬,,,O,,,"
"에스제이디지텍  TRON KC-500ZS,에스제이디지텍,ATX 파워,정격 230W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"잘만  Wattbit 400W 83+,잘만,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,,,"
"제이씨현  UDEA TANK600A,제이씨현,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"빅스컴  SOLID 500W,빅스컴,ATX 파워,정격 500W,표기 500W,20핀+4핀,120mm 팬,O,,,,,"
"COUGAR  TL600 Premium 벌크,COUGAR,ATX 파워,정격 300W,표기 300W,20핀+4핀,120mm 팬,,,O,,,"
"REX COOL  SILENT LS1-600,REX COOL,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"세븐팀  ST-270FUB,세븐팀,TFX 파워,정격 270W,,20핀+4핀,40mm 팬,,,O,O,,O"
"PowerFul  P-FUL AW700 V7,PowerFul,ATX 파워,정격 350W,표기 700W,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  500A6,HOPELY,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"NCTOP  NATURAL WIND V2.3 NC-600W,NCTOP,ATX 파워,정격 300W,,20핀+4핀,120mm 팬,O,,,O,,"
"케이씨컴 아이리스 M500S Ver.2.2,케이씨컴,M-ATX 파워,정격 250W,표기 500W,20핀+4핀,80mm 팬,,,O,,,"
"KRAFT KOREA  KT-400MT,KRAFT KOREA,Micro-ATX 파워,,표기 400W,20핀+4핀,80mm 팬,,,O,,,"
"REX COOL  SILENT HS4-500,REX COOL,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,O,,"
"HALO  ATX-H500W,HALO,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"이도디스플레이 Q-STAR 600TM KC 벌크,이도디스플레이,ATX 파워,정격 350W,,20핀+4핀,120mm 팬,O,,,,,"
"PowerFul  P-FUL AW600 V7,PowerFul,ATX 파워,정격 300W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"에스제이디지텍  TRON KC-600ZX,에스제이디지텍,ATX 파워,정격 300W,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"REX COOL  SILENT HS1-500,REX COOL,ATX 파워,정격 300W,,20핀+4핀,120mm 팬,O,,,O,,"
"GSI  DOHICH TFX-450,GSI,TFX 파워,정격 200W,표기 200W,20핀+4핀,80mm 팬,,,O,,,"
"VOLT  Light 550SE V2.0 Safety Black 6PIN,VOLT,ATX 파워,250W,550W,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  500RW V2.3,HOPELY,ATX 파워,정격 500W,,20핀+4핀,120mm 팬,O,,,,,"
"GSI  DOHICH VT-500 PLUS,GSI,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"NCTOP  NOBLESS V2.3 K600LS,NCTOP,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"제넥스  ECO500 V2.3 KC,제넥스,ATX 파워,200W,,20핀+4핀,120mm 팬,,,O,,,"
"Quantum  QT-600P,Quantum,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"GSI  Circle 600GT,GSI,ATX 파워,정격 230W,표기 230W,20핀+4핀,120mm 팬,O,,,,,"
"GSI  DOHICH ST-600 벌크,GSI,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"케이씨컴 아이리스 600ST 벌크,케이씨컴,ATX 파워,정격 200W,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"ICE-MAN ICE-MAN 500L V2.2,ICE-MAN,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"POWEREX  REX III 600W Triple V2.3 벌크 10팩,POWEREX,ATX 파워,,표기 600W,,120mm 팬,O,,,,,"
"ONE-POWER  TD-TFX-400LP(KC)(벌크),ONE-POWER,TFX 파워,,표기 400W,20핀+4핀,80mm 팬,,,O,,,"
"HOPELY  M450SB,HOPELY,Micro-ATX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"Quantum  QT-600N,Quantum,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,,,O,,,"
"REX COOL  SILENT HS1-600,REX COOL,ATX 파워,정격 300W,,20핀+4핀,120mm 팬,O,,,O,,"
"이도디스플레이 Q-STAR PREMIUM 500W V2.3 KC 벌크,이도디스플레이,ATX 파워,정격 500W,,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  600AP,HOPELY,ATX 파워,정격 350W,,20핀+4핀,120mm 팬,O,,,,,"
"NCTOP  Natural Wind TFX 450-KC 벌크,NCTOP,TFX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"제이씨현  UDEA FULLMAN 70P SILVER EDITION,제이씨현,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,,,"
"ICE-MAN ICE-MAN 600AL V2.3 벌크,ICE-MAN,ATX 파워,정격 300W,,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  500HB,HOPELY,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"Quantum  QT-600MX,Quantum,ATX 파워,,표기 600W,20핀+4핀,120mm 팬,O,,,,,"
"Enhance  ENP-7025B Tyan Korea,Enhance,TFX 파워,,표기 250W,20핀+4핀,40mm 팬,,,O,O,,O"
"REX COOL  SILENT MICRO LM-3 450,REX COOL,M-ATX 파워,정격 230W,,20핀+4핀,80mm 팬,,,O,,,"
"이도디스플레이 Q-STAR 600ST KC 벌크,이도디스플레이,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"Quantum  QT-M450,Quantum,M-ATX 파워,,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"NCTOP  NATURAL WIND V2.3 NC-500W,NCTOP,ATX 파워,정격 250W,,20핀+4핀,120mm 팬,O,,,O,,"
"에스제이디지텍  TRON KC-450ZM,에스제이디지텍,M-ATX 파워,정격 200W,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"HOPELY  600HB,HOPELY,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,,,"
"POWEREX  REX III 500W Triple V2.3 벌크,POWEREX,ATX 파워,,표기 500W,,120mm 팬,O,,,O,,"
"이도디스플레이 Q-STAR M450T KC 벌크,이도디스플레이,M-ATX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"ICE-MAN ICE-MAN TFX450W,ICE-MAN,TFX 파워,정격 200W,표기 450W,20핀+4핀,80mm 팬,,,O,,,"
"이도디스플레이 Q-STAR 600GT KC 벌크,이도디스플레이,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"이도디스플레이 Q-STAR 500TR KC 벌크,이도디스플레이,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"제넥스  TFX450LP,제넥스,TFX 파워,정격 230W,,20핀+4핀,80mm 팬,,,O,O,,"
"알피티랜드  ANYKEY 600W REAL APFC,알피티랜드,ATX 파워,정격 600W,정격 600W,20핀+4핀,120mm 팬,O,,,O,,"
"HOPELY  500TFX,HOPELY,TFX 파워,정격 250W,,20핀+4핀,80mm 팬,,,O,,,"
"HOPELY  600TM,HOPELY,ATX 파워,정격 350W,,20핀+4핀,120mm 팬,O,,,,,"
"이도디스플레이 PETRA ICE-S MH600 KC 벌크,이도디스플레이,ATX 파워,300W,,20핀+4핀,120mm 팬,O,,,,,"
"HALO  Bequiet-600GW V2.3,HALO,ATX 파워,정격 300W,,20핀+4핀,120mm 팬,O,,,,,"
"HOPELY  600GP V2.3,HOPELY,ATX 파워,정격 400W,,20핀+4핀,120mm 팬,O,,,,,"
"이도디스플레이 PETRA ICE-S L500 KC 벌크,이도디스플레이,ATX 파워,정격 200W,,20핀+4핀,120mm 팬,,,O,,,"
"ares  Akira T500BK Plus UP,ares,TFX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"ares  Akira M500BK Plus UP,ares,M-ATX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"ares  Akira M500AK Plus UP,ares,M-ATX 파워,정격 200W,,20핀+4핀,80mm 팬,,,O,,,"
"마이존  TripleS 500GS2,마이존,ATX 파워,정격 200W,표기 500W,20핀+4핀,120mm 팬,,,O,,,"
"알피티랜드  ANYKEY 500W REAL,알피티랜드,ATX 파워,정격 500W,표기 500W,20핀+4핀,120mm 팬,O,,,O,,"
"이도디스플레이 PETRA ICE-S LM500 KC 벌크,이도디스플레이,ATX 파워,정격 230W,,20핀+4핀,120mm 팬,O,,,,,"
"이도디스플레이 PETRA ICE-S B600 KC,이도디스플레이,ATX 파워,400W,,20핀+4핀,120mm 팬,O,,,,,"
