"IN WIN  GR ONE 화이트 EDGE 3.0,IN WIN,PC케이스(ATX),빅타워,표준-ATX,O,O,,,,,,,최대 8개,최대 340 mm,CPU쿨러: 최대 200mm,3열 수랭쿨러 지원"
"BIGS  스텔라 미니 USB 3.0,BIGS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 320 mm,CPU쿨러: 최대 145mm,"
"COX  AG 10L USB3.0,COX,PC케이스(M-ATX),미니타워(LP),Micro-ATX,,,O,,,,,O,최대 2개,최대 250 mm,CPU쿨러: 최대 75mm,"
"3RSYS  L910 풀 아크릴 윈도우,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원"
"대양케이스  콜라,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 1개,최대 250 mm,CPU쿨러: 최대 150mm,"
"ABKO  NCORE 마운틴 FT980 USB3.0 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 390 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"ABKO  NCORE 알리 USB3.0,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 280 mm,CPU쿨러: 최대 145mm,"
"대양케이스  Romance USB 3.0 윈도우 블랙,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 365 mm,CPU쿨러: 최대 165mm,"
"BRAVOTEC  트레저 X6 630S 파노라마 윈도우 블랙,BRAVOTEC,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 420 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"엑슬비젼  CIRCLE EPIC 3.0 화이트,엑슬비젼,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 370 mm,CPU쿨러: 최대 155mm,"
"아이구주  G20 USB 3.0,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 330 mm,CPU쿨러: 최대 150mm,"
"ABKO  NCORE 프린스 라이트 USB3.0,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 1개,최대 315 mm,,"
"아이구주  G1 USB 3.0,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 340 mm,CPU쿨러: 최대 150mm,"
"CORSAIR  OBSIDIAN 450D,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 430 mm,CPU쿨러: 최대 165mm,3열 수랭쿨러 지원"
"BRAVOTEC  UMX4 Black 강화유리,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 310 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES AIR 540 화이트,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 4개,최대 320 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원"
"아이구주  G40 블랙홀 LED 풀 아크릴 윈도우,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 350 mm,CPU쿨러: 최대 153mm,2열 수랭쿨러 지원"
"SAMA  STALLION KB10 USB3.0 강화유리,SAMA,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 390 mm,CPU쿨러: 최대 163mm,2열 수랭쿨러 지원"
"ABKO  NCORE 플래툰 USB3.0 강화유리 화이트,ABKO,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 415 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원"
"대양케이스  BLAZER USB 3.0 윈도우,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,2개,최대 360 mm,CPU쿨러: 160mm,"
"CORSAIR CARBIDE SERIES 88R,CORSAIR,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 383 mm,CPU쿨러: 최대 150mm,2열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES 100R Silent Edition,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,최대 414 mm,CPU쿨러: 최대 150mm,"
"CORSAIR  AIR 240 화이트,CORSAIR,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 6개,최대 290 mm,CPU쿨러: 최대 120mm,"
"3RSYS  R370 메이플,3RSYS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,,,330 mm,,"
"CORSAIR  OBSIDIAN 750D Airflow,CORSAIR,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 10개,최대 450 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES 200R,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,최대 410 mm,,"
"ABKO  NCORE G280 트루퍼 USB3.0 화이트,ABKO,PC케이스(ATX),미들타워,,,O,O,,,,,O,최대 4개,최대 380mm mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES AIR 540 Silver,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 4개,최대 320 mm,CPU쿨러: 170mm,2열 수랭쿨러 지원"
"COX  A1 피아노 USB3.0 아크릴 윈도우,COX,PC케이스(ATX),미니타워,표준-ATX,,,O,,,,,O,최대 5개,302 mm,CPU쿨러: 155mm,"
"ABKO  NCORE 레인보우 X 튜닝 LED 컨트롤 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 161mm,2열 수랭쿨러 지원"
"대양케이스  SAPA USB 3.0,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 350 mm,CPU쿨러: 최대 160mm,"
"3RSYS  L300 미르 USB3.0 화이트,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 350 mm,CPU쿨러: 최대 153mm,"
"ABKO  NCORE 마운틴 AM100 USB3.0 강화유리,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 6개,최대 370 mm,CPU쿨러: 최대 155mm,2열 수랭쿨러 지원"
"GMC  엘리트 화이트 USB 3.0,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 273 mm,,"
"잘만  Z3 PLUS 화이트,잘만,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 360 mm,,"
"ABKO  NCORE 트윅스 USB3.0,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 5개,최대 335 mm,,"
"SilverStone Redline RL06BR-PRO iBORA,SilverStone,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 5개,최대 348 mm,CPU쿨러: 최대 158mm,2열 수랭쿨러 지원"
"ABKO  Alu-500RTX,ABKO,PC케이스(RTX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 300 mm,CPU쿨러: 최대 162mm,"
"BRAVOTEC  스텔스 FX470 파노라마 윈도우 화이트,BRAVOTEC,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 8개,최대 325 mm,CPU쿨러: 최대 165mm,3열 수랭쿨러 지원"
"잘만  Z11 NEO,잘만,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 6개,최대 400 mm,CPU쿨러: 최대 175mm,2열 수랭쿨러 지원"
"IN WIN  805 인피니티 블랙,IN WIN,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 320 mm,CPU쿨러: 최대 156mm,2열 수랭쿨러 지원"
"마이크로닉스  듀크 풀 아크릴 윈도우,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 370 mm,CPU쿨러: 최대 156mm,2열 수랭쿨러 지원"
"AONE  G1 스피카 USB3.0,AONE,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 380mm mm,CPU쿨러: 최대 160mm,"
"GMC  B7 샤이니,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 160mm,"
"ABKO  NCORE 레인보우 X 튜닝 LED 컨트롤 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 161mm,2열 수랭쿨러 지원"
"CORSAIR  GRAPHITE SERIES 780T BLACK,CORSAIR,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 3개,최대 355 mm,CPU쿨러: 최대 200mm,2열 수랭쿨러 지원"
"SilverStone Milo ML05B iBORA,SilverStone,HTPC 케이스,미니ITX(리틀밸리),SFX,,,,,,,,O,,,,"
"NZXT  NOCTIS 450 Black BRAVOTEC,NZXT,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 8개,최대 406 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원"
"SilverStone Redline RL06WS-PRO iBORA,SilverStone,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 5개,최대 348 mm,CPU쿨러: 최대 158mm,2열 수랭쿨러 지원"
"GMC  엘리트 블랙 USB 3.0,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,1개,최대 273 mm,,"
"BRAVOTEC  스텔스 DX 블랙 파노라마 윈도우,BRAVOTEC,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 8개,최대 325 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원"
"대양케이스  Calio USB 3.0 화이트 윈도우,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 5개,최대 360 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원"
"IN WIN  805 TG3.0 블랙,IN WIN,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 320 mm,CPU쿨러: 최대 156mm,2열 수랭쿨러 지원"
"3RSYS  J300 USB3.0,3RSYS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,,최대 3개,최대 310 mm,CPU쿨러: 최대 140mm,"
"대양케이스  Calio USB 3.0 블랙 윈도우,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 5개,최대 360 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원"
"ABKO  NCORE 마운틴 FT980 USB3.0 레드,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 390 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"IN WIN  C583 블랙 USB 3.0,IN WIN,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,280 mm,CPU쿨러: 165mm,"
"BRAVOTEC  디파이 R50 화이트,BRAVOTEC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 7개,최대 320 mm,CPU쿨러: 최대 155mm,2열 수랭쿨러 지원"
"ABKO  NCORE 크록스 USB3.0 풀 아크릴 윈도우 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,4개,375 mm,CPU쿨러: 162mm,"
"ABKO  NCORE 마운틴 AT1000 USB3.0 강화유리,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 7개,최대 430 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원"
"NZXT  S340 ELITE Black BRAVOTEC,NZXT,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 364 mm,CPU쿨러: 최대 161mm,2열 수랭쿨러 지원"
"BRAVOTEC  트레저 X6 630S 파노라마 윈도우 화이트,BRAVOTEC,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 420 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"COX  A3 아리아 USB3.0 풀 아크릴 윈도우 튜닝 LED 컨트롤,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,370 mm,CPU쿨러: 최대 156mm,2열 수랭쿨러 지원"
"ABKO  NCORE 크록스 USB3.0 풀 아크릴 윈도우 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,4개,375 mm,CPU쿨러: 162mm,"
"쿨러마스터  CM690 III,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,423 mm,CPU쿨러: 171mm,2열 수랭쿨러 지원"
"CORSAIR CARBIDE SERIES 100R Window Edition,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,최대 414 mm,CPU쿨러: 최대 150mm,"
"GMC  T360,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 1개,최대 400 mm,CPU쿨러: 최대 150mm,"
"CORSAIR CARBIDE SERIES SPEC-ALPHA Black & Silver,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 380 mm,CPU쿨러: 최대 156mm,"
"대양케이스  Romance USB 3.0 윈도우 화이트,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 365 mm,CPU쿨러: 최대 165mm,"
"쿨러마스터  K280 USB 3.0,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,최대 315 mm,CPU쿨러: 최대 162mm,"
"쿨러마스터  MasterCase Maker 5 LED Strip 대양케이스,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 7개,최대 412 mm,CPU쿨러: 최대 190mm,2열 수랭쿨러 지원"
"쿨러마스터  COSMOS II Ultra Tower 대양케이스,쿨러마스터,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,,,최대 385 mm,CPU쿨러: 최대 190mm,"
"잘만  ZM-R1 화이트,잘만,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 1개,최대 360 mm,,2열 수랭쿨러 지원"
"대양케이스  B2-SPIRIT USB 3.0,대양케이스,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,,최대 13개,최대 400 mm,CPU쿨러: 최대 200mm,2열 수랭쿨러 지원"
"3RSYS  L910 풀 윈도우 튜닝LED바,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원"
"대양케이스  M700,대양케이스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 340 mm,CPU쿨러: 최대 156mm,"
"IN WIN  Z645 USB 3.0,IN WIN,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,,320 mm,CPU쿨러: 155mm,"
"쿨러마스터  COSMOS SE WINDOW,쿨러마스터,PC케이스(ATX),빅타워,표준-ATX,,O,O,,,,,O,최대 18개,최대 395 mm,CPU쿨러: 최대 175mm,2열 수랭쿨러 지원"
"대양케이스  RICH USB 3.0,대양케이스,PC케이스(RTX),미니타워,표준-ATX,,,O,,,,,,최대 2개,최대 330 mm,CPU쿨러: 최대 150mm,"
"대양케이스  G8 피씨방,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 300 mm,CPU쿨러: 160mm,"
"아이구주  G25 블랙홀 LED 풀 아크릴 윈도우,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 350 mm,CPU쿨러: 최대 153mm,2열 수랭쿨러 지원"
"3RSYS  V300,3RSYS,PC케이스(M-ATX),미니타워(LP),Micro-ATX,,,O,,,,,,최대 1개,최대 210 mm,,"
"ABKO  NCORE 오로라 RGB 튜닝 LED 강화유리 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,380 mm,CPU쿨러: 162mm,2열 수랭쿨러 지원"
"COX  A1 알토 USB3.0 블랙,COX,PC케이스(ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,335 mm,CPU쿨러: 165mm,"
"BRAVOTEC  UMX3 Black 강화유리,BRAVOTEC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 320 mm,CPU쿨러: 최대 163mm,1열 수랭쿨러 지원"
"쿨러마스터  N200,쿨러마스터,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,,최대 355 mm,CPU쿨러: 최대 160mm,"
"대양케이스  GALAXY USB 3.0 풀 아크릴 윈도우,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 4개,최대 360 mm,CPU쿨러: 최대 160mm,2열 수랭쿨러 지원"
"ABKO  NCORE 마틴 USB3.0,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 340 mm,CPU쿨러: 155mm,"
"AONE  M5 미니미 USB3.0,AONE,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,,최대 3개,최대 280 mm,CPU쿨러: 최대 150mm,"
"IN WIN  909 X-VIEW,IN WIN,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,,최대 6개,최대 320 mm,CPU쿨러: 최대 175mm,3열 수랭쿨러 지원"
"IN WIN  EF-054 USB3.0,IN WIN,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 1개,최대 330 mm,CPU쿨러: 최대 145mm,"
"ABKO  NCORE G200 타노스 IG USB3.0 풀 아크릴 윈도우 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 380 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"3RSYS  L910 화이트 풀 윈도우 튜닝LED바,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원"
"대양케이스  StRong,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 350 mm,CPU쿨러: 최대 160mm,"
"2MONS  엘포즈,2MONS,PC케이스(M-ATX),미니타워(LP),Micro-ATX,,,O,,,,,,최대 2개,190 mm,,"
"ABKO  X10 BeLLUM,ABKO,PC케이스(RTX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 300 mm,CPU쿨러: 최대 162mm,"
"쿨러마스터  CM690 III WINDOW,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,423 mm,CPU쿨러: 171mm,2열 수랭쿨러 지원"
"CORSAIR  CRYSTAL SERIES 460X,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원"
"COX  CX30 USB 3.0,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 340 mm,CPU쿨러: 최대 150mm,"
"ABKO  NCORE G200 타노스 IG USB3.0 풀 아크릴 윈도우 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 380 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원"
"쿨러마스터  Silencio 652,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,최대 423 mm,CPU쿨러: 최대 168mm,"
"쿨러마스터  K350 USB 3.0,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,최대 315 mm,,"
"ABKO  Alu-200 Black USB 3.0,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 350 mm,CPU쿨러: 150mm,"
"쿨러마스터  COSMOS 1000 대양케이스,쿨러마스터,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,,,,,"
"AEROCOOL  DS CUBE WINDOW Black Edition 대양케이스,AEROCOOL,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,,최대 350 mm,CPU쿨러: 최대 200mm,"
"Antec  P280,Antec,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,최대 330 mm,CPU쿨러: 최대 170mm,"
"COX  A1 알토 USB3.0 화이트,COX,PC케이스(ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,335 mm,CPU쿨러: 165mm,"
"GMC  아즈텍,GMC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 1개,최대 350 mm,CPU쿨러: 최대 150mm,"
"대양케이스  Cyonic RAINBOW 풀 아크릴 윈도우 USB 3.0,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 380 mm,CPU쿨러: 최대 140mm,2열 수랭쿨러 지원"
"NZXT  Phantom 530 Black BRAVOTEC,NZXT,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,,,최대 310mm mm,CPU쿨러: 183mm,"
"IN WIN  EN021 HD AUDIO,IN WIN,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,,최대 1개,최대 330 mm,CPU쿨러: 최대 145mm,"
"IN WIN  Z583 블랙 USB 3.0,IN WIN,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,,320 mm,CPU쿨러: 155mm,"
"2MONS  에이밴드 USB ST.,2MONS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 360 mm,,"
"GMC  마야,GMC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,,최대 1개,최대 340 mm,CPU쿨러: 최대 152mm,"
"쿨러마스터  HAF STACKER 945R,쿨러마스터,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,,최대 354, 360(915R) mm,CPU쿨러: 최대 180, 80(915R)mm,"
"쿨러마스터  K550 USB 3.0,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,기본 281 mm /  최대 400 mm,,"
"쿨러마스터  N300,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,최대 320 mm,,"
"NZXT  Phantom 240 화이트 BRAVOTEC,NZXT,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 400 mm,CPU쿨러: 최대 158mm,2열 수랭쿨러 지원"
"쿨러마스터  HAF XB EVO,쿨러마스터,PC케이스(ATX),데스크탑,표준-ATX,,O,O,,,,,O,,334 mm,CPU쿨러: 180mm,"
"CORSAIR  OBSIDIAN 350D,CORSAIR,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 380 mm,CPU쿨러: 최대 160mm,2열 수랭쿨러 지원"
"마이크로닉스  BLANC Mini USB 3.0,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,,1개,최대 350 mm,CPU쿨러: 최대 150mm,"
"BRAVOTEC  QT01 USB 3.0,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 320 mm,CPU쿨러: 최대 160mm,"
"대양케이스  Dark Force,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 240 mm,CPU쿨러: 최대 150mm,"
"DEEPCOOL  TriStellar SW BRAVOTEC,DEEPCOOL,미니ITX,미니타워,표준-ATX,,,,,,,,O,최대 3개,최대 320 mm,CPU쿨러: 최대 85mm,1열 수랭쿨러 지원"
"IN WIN  805 TG3.0 레드,IN WIN,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 320 mm,CPU쿨러: 최대 156mm,2열 수랭쿨러 지원"
"NZXT  H440 2017 화이트 BRAVOTEC,NZXT,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 8개,최대 406 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원"
"ABKO  NCORE H100 대항마 USB3.0 풀 아크릴 윈도우 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,2개,375 mm,CPU쿨러: 162mm,2열 수랭쿨러 지원"
"쿨러마스터  Silencio 352,쿨러마스터,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 4개,최대 355 mm,CPU쿨러: 최대 155mm,"
"BRAVOTEC  RM3 Black 강화유리,BRAVOTEC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 5개,최대 310 mm,CPU쿨러: 최대 170mm,1열 수랭쿨러 지원"
"BRAVOTEC  트레저 X8 870T 타이탄 글래스 화이트,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 6개,최대 335 mm,CPU쿨러: 최대 168mm,2열 수랭쿨러 지원"
"쿨러마스터  HAF STACKER 935,쿨러마스터,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,,,최대 354 mm,CPU쿨러: 최대 180mm,"
"BRAVOTEC  RM3 Silver 강화유리,BRAVOTEC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 5개,최대 310 mm,CPU쿨러: 최대 170mm,1열 수랭쿨러 지원"
"Antec  P280 화이트 WINDOW,Antec,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,최대 330 mm,CPU쿨러: 최대 170mm,"
"쿨러마스터  CM Force 500,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,320mm mm,CPU쿨러: 163.9mm,2열 수랭쿨러 지원"
"GMC  뮤즈 3.0,GMC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,,최대 1개,최대 350 mm,,"
"ABKO  LP-V9 USB 3.0,ABKO,PC케이스(M-ATX),슬림(LP),Micro-ATX,,,O,,,,,O,최대 1개,최대 245mm mm,,"
"IN WIN  909 X-VIEW 블랙,IN WIN,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,,최대 6개,최대 320 mm,CPU쿨러: 최대 175mm,3열 수랭쿨러 지원"
"ABKO  NCORE 아파치 USB3.0 풀 아크릴 윈도우 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 345 mm,CPU쿨러: 최대 150mm,"
"쿨러마스터  SILENCIO 550 (화이트),쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,281~400 mm,,"
"AONE  K6 블루스톰II USB3.0,AONE,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 350 mm,CPU쿨러: 최대 153mm,2열 수랭쿨러 지원"
"마이크로닉스  24인치 풀HD 일체형 케이스,마이크로닉스,PC케이스(ATX),미들타워,SFX,,,O,,,,,O,최대 1개,최대 255 mm,,"
"쿨러마스터  Silencio 652S,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 10개,최대 423 mm,CPU쿨러: 최대 168mm,"
"CORSAIR CARBIDE SERIES SPEC-ALPHA Black & Yellow,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 380 mm,CPU쿨러: 최대 156mm,"
"대양케이스  Ami,대양케이스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 1개,최대 340 mm,CPU쿨러: 최대 156mm,"
"쿨러마스터  HAF STACKER 945F,쿨러마스터,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,,최대 354, 360(915F) mm,CPU쿨러: 최대 180, 170(915F)mm,"
"2MONS  에스룩 블랙,2MONS,PC케이스(ATX),슬림(일반),표준-ATX,,O,O,,,,,,최대 1개,최대 220 mm,,"
